HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, HandLeftX, HandLeftY, HandLeftZ, HandRightX, HandRightY, HandRightZ, FootLeftX, FootLeftY, FootLeftZ, FootRightX, FootRightY, FootRightZ
-0.0551912,0.8922117,1.872213,-0.2480123,0.6034497,1.778015,0.06326193,0.6022494,1.8771,-0.3036138,-0.2321563,1.57533,0.0383206,-0.2673008,1.62728,-0.3881012,0.4099323,1.812182,0.1688047,0.4140096,1.908373,-0.1073151,0.676598,1.836634,-0.5321441,0.4774632,1.607929,0.4579931,0.5078996,1.810153,-0.1193077,-0.398607,1.509064,0.02438731,-0.5437785,1.544711
-0.05578437,0.8924725,1.873126,-0.2479818,0.6035033,1.777794,0.06314311,0.6021365,1.877342,-0.3042798,-0.2322522,1.575744,0.03825853,-0.2674271,1.627753,-0.3881707,0.4099083,1.812036,0.1687495,0.4139971,1.908442,-0.1077274,0.6765997,1.837016,-0.531988,0.4775084,1.607146,0.4582078,0.5073144,1.809466,-0.1193421,-0.3983999,1.509248,0.06794128,-0.4766774,1.495011
-0.05608285,0.8925997,1.8735,-0.2479334,0.6035205,1.777539,0.0630127,0.6020139,1.877474,-0.3045366,-0.2324046,1.575959,0.03833451,-0.2675284,1.627914,-0.3882771,0.410011,1.81163,0.1685646,0.4140409,1.908419,-0.1078819,0.676581,1.837083,-0.5336285,0.480316,1.604375,0.4568072,0.5067173,1.807368,-0.1192632,-0.3981751,1.509474,0.02508917,-0.5250984,1.548692
-0.05632112,0.8926941,1.874028,-0.2489556,0.6031966,1.779458,0.0628729,0.6018719,1.877532,-0.3049301,-0.2324784,1.576487,0.03824166,-0.2675708,1.628218,-0.3884966,0.4101841,1.81137,0.1685571,0.4140832,1.908372,-0.1081975,0.6766423,1.837467,-0.5348327,0.4810824,1.607242,0.4594531,0.5087464,1.805039,-0.1197019,-0.3985129,1.509656,0.02492606,-0.5302183,1.548602
-0.05668969,0.8925844,1.874901,-0.248754,0.6032777,1.778975,0.06284938,0.6016173,1.877524,-0.3048141,-0.2328583,1.577871,0.03829291,-0.2676942,1.628237,-0.3888134,0.4103988,1.810986,0.1690328,0.4164574,1.903381,-0.1083643,0.676619,1.837647,-0.5345176,0.4805208,1.605655,0.4689617,0.5182357,1.781111,-0.1838213,-0.4573863,1.593785,0.02517834,-0.5255101,1.549701
-0.05697247,0.8924413,1.875565,-0.2496017,0.6032233,1.780373,0.06290401,0.6013864,1.877584,-0.3047447,-0.2331762,1.579112,0.03752757,-0.2678253,1.62827,-0.3889906,0.4105848,1.810801,0.1707523,0.4195519,1.896285,-0.1085292,0.6765975,1.837908,-0.5343367,0.4804233,1.605106,0.473849,0.5230324,1.766302,-0.1207101,-0.3986602,1.51067,0.02528093,-0.5215623,1.550616
-0.05702689,0.8920979,1.876819,-0.2503951,0.6031792,1.781636,0.06303189,0.6013212,1.877689,-0.3047816,-0.2332781,1.579625,0.03749359,-0.2680508,1.628424,-0.3893642,0.4110014,1.810297,0.1721525,0.4218041,1.89026,-0.1085994,0.6766438,1.838251,-0.5338544,0.4801682,1.602936,0.4779487,0.5270615,1.746248,-0.1824633,-0.4581155,1.591596,0.02530738,-0.520088,1.551018
-0.05711825,0.8920535,1.877956,-0.2510849,0.6032233,1.782553,0.06339808,0.6010281,1.877756,-0.3070378,-0.2325332,1.58064,0.03746936,-0.2679178,1.629223,-0.3896025,0.4110952,1.810174,0.1809381,0.4253681,1.876967,-0.1086944,0.6766664,1.838707,-0.5335336,0.4802086,1.602689,0.4779419,0.5305958,1.723154,-0.1822749,-0.4581381,1.591223,0.02469703,-0.5302409,1.549697
-0.05746028,0.8919917,1.879734,-0.2506397,0.6033817,1.781405,0.06473193,0.5996091,1.877882,-0.3093442,-0.2318317,1.581146,0.03648942,-0.2681002,1.629295,-0.3897889,0.4113851,1.809688,0.1920612,0.4282548,1.859895,-0.1089097,0.6767222,1.839263,-0.532856,0.4800615,1.600884,0.4797477,0.5361612,1.696736,-0.1819989,-0.4585483,1.590721,0.02412576,-0.5345972,1.548579
-0.05744202,0.8921483,1.880896,-0.2524717,0.6035186,1.783956,0.0669018,0.5988613,1.878854,-0.3104811,-0.2312473,1.581034,0.03551003,-0.2680937,1.62954,-0.3902772,0.41148,1.809362,0.1941827,0.4316053,1.852908,-0.1089408,0.6766979,1.839895,-0.533322,0.4821405,1.598087,0.4815947,0.5448409,1.669756,-0.1867072,-0.4598377,1.591077,0.02387516,-0.5373242,1.548194
-0.05788139,0.8920547,1.882706,-0.2523036,0.6036619,1.78326,0.06961593,0.5978796,1.878275,-0.310989,-0.2313484,1.581317,0.03506419,-0.2680521,1.629837,-0.3934673,0.3742636,1.814112,0.2016546,0.4493414,1.81831,-0.1090214,0.6766607,1.84061,-0.5481415,0.5093903,1.578085,0.4835566,0.5604091,1.613436,-0.2246497,-0.4956994,1.592378,0.02359777,-0.5389001,1.548071
-0.05798685,0.8924024,1.884383,-0.2522968,0.603818,1.783082,0.07211573,0.5977426,1.87664,-0.3120883,-0.2309378,1.58264,0.03303241,-0.2675916,1.630782,-0.3936501,0.3745688,1.814064,0.2354593,0.4644301,1.764884,-0.1090101,0.6767976,1.841694,-0.5473955,0.5101291,1.578213,0.4791335,0.5768057,1.557011,-0.2447384,-0.4535098,1.582692,0.0231116,-0.5429084,1.548236
-0.05781669,0.8923647,1.88549,-0.2523299,0.6039335,1.782933,0.07401831,0.598559,1.875028,-0.3121688,-0.230508,1.583074,0.03229425,-0.2669973,1.631764,-0.3939025,0.3748423,1.813994,0.2547251,0.4711341,1.709129,-0.1089033,0.6770445,1.84253,-0.5469625,0.5095874,1.578344,0.4744406,0.5820814,1.530167,-0.2418111,-0.4543507,1.583615,0.02291307,-0.5439197,1.548158
-0.05756006,0.8924872,1.886727,-0.25233,0.6040032,1.782851,0.07629792,0.6003396,1.87028,-0.3126188,-0.2300535,1.583372,0.03166046,-0.2665416,1.632021,-0.394523,0.3758516,1.816203,0.2445809,0.4773172,1.715637,-0.1087342,0.6771812,1.843244,-0.547452,0.5093094,1.580504,0.4574414,0.5916566,1.483225,-0.125539,-0.3999313,1.511584,0.02280159,-0.5442863,1.548254
-0.05732088,0.8928942,1.88808,-0.2571457,0.6052706,1.791579,0.07709587,0.6023452,1.86749,-0.3122823,-0.2294842,1.583679,0.02997091,-0.2656839,1.632387,-0.3965738,0.3736946,1.817098,0.2324614,0.4835889,1.720454,-0.1083181,0.6775998,1.844357,-0.547939,0.5092587,1.582703,0.4495797,0.5941626,1.463716,-0.1276454,-0.4027514,1.511828,0.02270389,-0.5445672,1.548508
-0.0571784,0.8930406,1.888476,-0.2564428,0.6053388,1.790152,0.07794145,0.6048877,1.862635,-0.3132216,-0.2289127,1.585509,0.02858641,-0.2652171,1.632845,-0.3966036,0.3745595,1.818166,0.2234544,0.4935898,1.714264,-0.1078649,0.6780414,1.84529,-0.5481903,0.5083835,1.587155,0.4302131,0.599853,1.431821,-0.2514587,-0.4478919,1.604725,0.02261197,-0.5447299,1.548894
-0.05705268,0.8930517,1.88879,-0.2561367,0.6054073,1.789463,0.07796706,0.6064951,1.85808,-0.3138143,-0.2286898,1.58606,0.02760337,-0.265094,1.633741,-0.3915547,0.4123791,1.82887,0.2181181,0.4987286,1.710099,-0.107605,0.6781554,1.845738,-0.5391654,0.4913819,1.603666,0.4227005,0.6007591,1.419299,-0.1965187,-0.4571113,1.601264,0.02255271,-0.5447409,1.549257
-0.05696172,0.8931519,1.889004,-0.2558359,0.6053779,1.788914,0.07794996,0.607681,1.85496,-0.3155161,-0.2286247,1.588692,0.02712517,-0.2648735,1.634134,-0.3917327,0.4125049,1.829139,0.2123071,0.5023616,1.709682,-0.1074352,0.6781536,1.84591,-0.5401883,0.4915076,1.607163,0.4176789,0.6040929,1.409084,-0.1962336,-0.4563801,1.601118,0.02249942,-0.5445403,1.549683
-0.05690371,0.8932995,1.889202,-0.2555674,0.6054053,1.788471,0.07805438,0.6084626,1.851549,-0.3161794,-0.2285416,1.590241,0.02588488,-0.2645829,1.634593,-0.3916542,0.4125688,1.829635,0.2101451,0.5056642,1.703397,-0.107181,0.6783064,1.846328,-0.5402437,0.4889394,1.611242,0.4142646,0.6058195,1.401643,-0.1887153,-0.4542075,1.603985,0.02243979,-0.5443161,1.549973
-0.05688586,0.8933781,1.889208,-0.255426,0.605404,1.788263,0.07741918,0.6098151,1.847701,-0.3175835,-0.2285532,1.592068,0.02470302,-0.264547,1.634831,-0.3923538,0.4124297,1.831492,0.2058043,0.5079895,1.701734,-0.1069403,0.6783294,1.846415,-0.535161,0.4767207,1.633008,0.4051674,0.6072578,1.388069,-0.1894612,-0.4531871,1.603745,0.02236968,-0.5439243,1.550318
-0.05691678,0.893548,1.889186,-0.2561626,0.6052952,1.789892,0.07701012,0.6105078,1.844935,-0.318038,-0.2289521,1.592332,0.02412502,-0.2644826,1.635012,-0.392224,0.4121801,1.833288,0.2038096,0.5090578,1.699959,-0.1069367,0.6783587,1.846401,-0.5337543,0.4730906,1.63842,0.404176,0.6070013,1.386117,-0.1325951,-0.3966463,1.515002,0.02393694,-0.5524627,1.549513
-0.0569282,0.8937288,1.889068,-0.2566985,0.6052591,1.791113,0.07690232,0.6108464,1.843002,-0.3184947,-0.2288556,1.593103,0.0227298,-0.2643779,1.635167,-0.3924842,0.4115035,1.83562,0.2025836,0.5096897,1.698908,-0.1069306,0.6783774,1.846393,-0.5345911,0.4730646,1.641868,0.4032229,0.605321,1.38514,-0.2322998,-0.5380859,1.607422,0.02344865,-0.5496366,1.55052
-0.05702084,0.893859,1.888883,-0.2572076,0.605306,1.79213,0.07670391,0.6111223,1.84106,-0.3195961,-0.2289937,1.594654,0.0219811,-0.2643454,1.63522,-0.3929129,0.4110787,1.837082,0.2017832,0.5100752,1.697805,-0.1069755,0.67844,1.846365,-0.5328274,0.4696391,1.646491,0.4037784,0.6048164,1.383736,-0.2322998,-0.5381938,1.607314,0.02312205,-0.547592,1.551056
-0.05704544,0.8940392,1.888533,-0.2574752,0.6052818,1.792641,0.07666609,0.6113811,1.839804,-0.3196976,-0.2292641,1.5943,0.0213688,-0.2643322,1.635215,-0.3929101,0.4110817,1.838605,0.2012531,0.5102522,1.697241,-0.106971,0.678499,1.84631,-0.533326,0.4696323,1.648865,0.4043054,0.6050231,1.38461,-0.1974914,-0.4477409,1.60578,0.02294805,-0.5464056,1.55137
-0.05723981,0.8942367,1.888049,-0.2577239,0.6053129,1.793142,0.07678106,0.6115921,1.838635,-0.3203784,-0.2291201,1.595162,0.02138127,-0.2639906,1.63498,-0.3931221,0.4106231,1.839494,0.2009299,0.51052,1.696652,-0.1069217,0.678524,1.846108,-0.5333276,0.4694632,1.650951,0.4050316,0.603334,1.384409,-0.1477343,-0.4655083,1.519655,0.02281119,-0.5456738,1.55156
-0.05736224,0.8944286,1.887729,-0.2599936,0.6051347,1.798145,0.07676436,0.611883,1.837771,-0.3207801,-0.2290717,1.595294,0.02053617,-0.2639066,1.634899,-0.3931252,0.410683,1.840295,0.2007514,0.5106429,1.696371,-0.1069641,0.6787145,1.845889,-0.5315087,0.4662177,1.653981,0.4067091,0.6030691,1.385898,-0.2324219,-0.5390625,1.607422,0.02267627,-0.5447814,1.551769
-0.0573881,0.8947148,1.887533,-0.2599884,0.605143,1.798132,0.07683069,0.6121258,1.8373,-0.3209487,-0.228976,1.595525,0.01996694,-0.2637275,1.634707,-0.3931836,0.4106507,1.840442,0.2006294,0.5108131,1.695997,-0.1069599,0.6788135,1.845803,-0.5309467,0.4658322,1.653686,0.4072097,0.6031684,1.387781,-0.2338949,-0.5314639,1.547766,0.02261576,-0.5444641,1.55195
-0.05741168,0.8949091,1.887286,-0.259978,0.6051415,1.7981,0.07689478,0.6121354,1.836959,-0.3209376,-0.2292685,1.595971,0.01968441,-0.2637415,1.634791,-0.3934005,0.4106213,1.840873,0.200579,0.5108842,1.695834,-0.1068885,0.6788292,1.845641,-0.5303133,0.4655296,1.652814,0.4079624,0.6021432,1.389037,-0.2307057,-0.4729772,1.551426,0.02256668,-0.5442107,1.552007
-0.05740665,0.8949689,1.887229,-0.259921,0.605164,1.797992,0.07700439,0.6122265,1.836649,-0.3210859,-0.2291947,1.596059,0.01897055,-0.2637319,1.634652,-0.393433,0.4105971,1.840907,0.2005768,0.5110073,1.695564,-0.1068599,0.6788529,1.845521,-0.529447,0.4648697,1.651377,0.4096377,0.6016818,1.391818,-0.2307038,-0.4737307,1.55139,0.03625287,-0.6141573,1.546793
-0.05731365,0.895067,1.887121,-0.260678,0.6050165,1.799249,0.07704044,0.6121719,1.836514,-0.3206989,-0.229221,1.595708,0.0181989,-0.2636373,1.634165,-0.3934091,0.4106571,1.840816,0.2011514,0.511088,1.694421,-0.1067846,0.6788332,1.845294,-0.5278789,0.4642864,1.650554,0.4125306,0.6009093,1.393851,-0.2306926,-0.4736835,1.55135,0.02195359,-0.5401057,1.552347
-0.05723188,0.895128,1.886896,-0.2604927,0.6050243,1.798843,0.07712698,0.6118069,1.836302,-0.3208199,-0.2291062,1.594775,0.01747045,-0.263759,1.633749,-0.3933621,0.4107154,1.840728,0.2023723,0.5107703,1.693544,-0.1067908,0.6788639,1.845186,-0.5273109,0.4640522,1.648645,0.4152887,0.5999872,1.398713,-0.2306894,-0.4736553,1.551217,0.02193467,-0.5402218,1.552342
-0.05704983,0.8952041,1.886715,-0.2603076,0.6050853,1.798336,0.07718772,0.6116632,1.836295,-0.3207065,-0.229057,1.59464,0.01698409,-0.2636954,1.633289,-0.3932556,0.4108763,1.840524,0.2028287,0.5098503,1.695573,-0.1066877,0.6790334,1.844835,-0.5281081,0.4666315,1.642041,0.4184527,0.5984235,1.404371,-0.2306601,-0.4736244,1.551198,0.02193784,-0.5402698,1.552382
-0.0569015,0.8953306,1.886628,-0.2614053,0.6059475,1.79924,0.07738189,0.6114838,1.836356,-0.3197457,-0.2293747,1.594556,0.01563847,-0.263752,1.633076,-0.3937245,0.4110393,1.839334,0.2029849,0.508602,1.699338,-0.1066507,0.6792812,1.844748,-0.5270241,0.4665446,1.639959,0.4235146,0.5977241,1.410268,-0.2306197,-0.4735324,1.551056,0.02192921,-0.5403277,1.552367
-0.0567257,0.8954074,1.886472,-0.2611164,0.6059707,1.798411,0.07762615,0.6111364,1.836429,-0.3182734,-0.22965,1.593603,0.01477373,-0.2637995,1.632895,-0.3933185,0.4118188,1.837481,0.204317,0.5075662,1.700485,-0.1066132,0.6793478,1.844561,-0.5254226,0.4655144,1.635304,0.4283621,0.5963356,1.41751,-0.2305951,-0.4734865,1.550781,0.02193086,-0.5404673,1.552383
-0.05659367,0.895448,1.886413,-0.261363,0.6061161,1.79834,0.07826103,0.6105074,1.837784,-0.3175538,-0.229395,1.590898,0.01381206,-0.2638742,1.632583,-0.3939082,0.4125473,1.832812,0.2115023,0.5042012,1.703987,-0.1066642,0.6793874,1.844277,-0.5328212,0.4788308,1.610248,0.4444642,0.5932586,1.437623,-0.2305593,-0.4740556,1.550521,0.0223146,-0.5432105,1.552826
-0.05645679,0.8957129,1.88644,-0.2615798,0.6062956,1.798195,0.07887784,0.6098737,1.839979,-0.316768,-0.2290619,1.590207,0.01284976,-0.2637872,1.632109,-0.3939311,0.413998,1.829454,0.2180488,0.5013844,1.704754,-0.1067391,0.6794766,1.844176,-0.5329645,0.4811429,1.604401,0.4536845,0.5905483,1.451217,-0.2334208,-0.5296121,1.5438,0.02228524,-0.5432352,1.552796
-0.05642749,0.8956863,1.886406,-0.2617722,0.6065234,1.7977,0.0793964,0.6087175,1.842589,-0.3161438,-0.2290193,1.590202,0.01261296,-0.2636552,1.631573,-0.3951129,0.414205,1.825391,0.2374485,0.4947226,1.700551,-0.1068111,0.6795552,1.844074,-0.5459002,0.5049259,1.576696,0.4660487,0.5885076,1.466063,-0.2305006,-0.4775736,1.547226,0.02226089,-0.5432833,1.552755
-0.05636594,0.8956927,1.88644,-0.2619598,0.6068045,1.797104,0.0795126,0.6074949,1.845758,-0.3156004,-0.2288817,1.589658,0.01214366,-0.2633653,1.630774,-0.3955446,0.4146655,1.822034,0.2411045,0.4932244,1.70347,-0.1068873,0.6796216,1.844036,-0.5450903,0.5071849,1.572351,0.4786909,0.5862523,1.482457,-0.2305142,-0.4779288,1.547197,0.02221673,-0.5434074,1.552704
-0.05627175,0.8957352,1.886435,-0.2621426,0.6070605,1.795956,0.08005413,0.605982,1.84853,-0.3150262,-0.2287371,1.588727,0.01202276,-0.2632314,1.630542,-0.3968358,0.415822,1.817045,0.2450544,0.4936497,1.709683,-0.1070661,0.6797242,1.843825,-0.5425196,0.5059592,1.567549,0.491228,0.5819443,1.499721,-0.2305355,-0.4778933,1.547087,0.02217072,-0.5435497,1.552569
-0.0562706,0.8957493,1.886455,-0.2624578,0.6071521,1.793846,0.08021908,0.6030694,1.852253,-0.3133496,-0.2293546,1.587507,0.01187662,-0.2631951,1.630137,-0.4046645,0.4176578,1.802699,0.2481227,0.4904201,1.742483,-0.1074093,0.6799013,1.843709,-0.5403686,0.5098948,1.559905,0.5169935,0.5699719,1.540358,-0.2306281,-0.4784761,1.547086,0.02211309,-0.5438969,1.552507
-0.05622992,0.8958083,1.886513,-0.2615493,0.6071639,1.791972,0.08058807,0.6005241,1.856414,-0.3129193,-0.2299019,1.587264,0.01038951,-0.2635407,1.628308,-0.4091911,0.4188752,1.793298,0.2551113,0.4869915,1.755072,-0.107861,0.6800166,1.843502,-0.5400786,0.5134078,1.552059,0.5344172,0.5535069,1.586125,-0.2306868,-0.4786916,1.547155,0.02232392,-0.5346482,1.555154
-0.05609575,0.8958718,1.886621,-0.2610115,0.6071295,1.790505,0.08070512,0.5978173,1.860517,-0.3130304,-0.2299693,1.587236,0.009156972,-0.2638789,1.626967,-0.4111143,0.4190372,1.787838,0.2686139,0.4736991,1.757775,-0.1081437,0.6801402,1.84333,-0.5399239,0.5151896,1.547931,0.5455136,0.5387305,1.637618,-0.2308157,-0.4792153,1.547246,0.02257876,-0.5328608,1.555585
-0.05591283,0.8961709,1.886716,-0.2604367,0.6071042,1.789178,0.08064606,0.5966153,1.863165,-0.3129144,-0.2301214,1.587387,0.008233926,-0.2640723,1.625378,-0.4119077,0.4196018,1.785003,0.2408158,0.4669159,1.813789,-0.1084073,0.6802645,1.843079,-0.539822,0.5148008,1.545935,0.5506802,0.5355267,1.661843,-0.2308408,-0.4792146,1.547256,0.02226549,-0.5389138,1.554145
-0.0558891,0.8962097,1.886737,-0.2599023,0.6070079,1.788094,0.08044972,0.5956505,1.865474,-0.313201,-0.2302194,1.587535,0.006923254,-0.2642807,1.622921,-0.4115171,0.3877916,1.785371,0.2741679,0.4533058,1.785341,-0.1086137,0.6803918,1.842869,-0.5406027,0.5186588,1.544835,0.5459579,0.5244397,1.690279,-0.2308737,-0.479291,1.547216,0.0221653,-0.5408261,1.55366
-0.05583343,0.8961694,1.886707,-0.2595341,0.6070063,1.787091,0.07993951,0.5948631,1.868027,-0.3130648,-0.2304451,1.58782,0.006083242,-0.2644325,1.621238,-0.4115758,0.3858778,1.785594,0.2371452,0.4628197,1.836317,-0.1089448,0.6805903,1.842546,-0.5418634,0.5189816,1.543888,0.5431248,0.5172812,1.714606,-0.2309664,-0.4798526,1.54703,0.02203668,-0.5421265,1.553006
-0.05578419,0.8961716,1.886632,-0.2595111,0.6072531,1.784602,0.07924629,0.5949472,1.870275,-0.3127235,-0.2306536,1.588429,0.006090494,-0.2644846,1.620884,-0.4117053,0.38395,1.785071,0.230541,0.4579365,1.848471,-0.1092598,0.6807326,1.842135,-0.5425616,0.5183773,1.544616,0.5412377,0.5073196,1.759582,-0.2340204,-0.5338932,1.541612,0.02196124,-0.5430638,1.552637
-0.05567712,0.8962224,1.886597,-0.25899,0.6070943,1.783985,0.07846606,0.5953084,1.8721,-0.3127764,-0.230678,1.588807,0.00573071,-0.264535,1.619971,-0.4114795,0.3828686,1.785228,0.2241611,0.4553346,1.857629,-0.109555,0.6809317,1.841873,-0.5442002,0.520355,1.544742,0.5383227,0.5031053,1.778023,-0.2316809,-0.4838116,1.544935,0.02189363,-0.5437422,1.552196
-0.05570539,0.8961789,1.886577,-0.2587471,0.6070623,1.783573,0.07781323,0.5954766,1.873592,-0.3126096,-0.230683,1.588811,0.005161959,-0.2646287,1.619553,-0.4107392,0.3825337,1.785287,0.2164728,0.449463,1.868901,-0.1099459,0.6812509,1.841506,-0.5446279,0.5189907,1.545495,0.5359105,0.4981634,1.794234,-0.2316219,-0.4838851,1.544837,0.02186199,-0.5441563,1.55211
-0.05571321,0.896217,1.88648,-0.2584616,0.6070036,1.783051,0.07680007,0.5962241,1.875127,-0.3123058,-0.2306414,1.588389,0.005196135,-0.2646989,1.619272,-0.4107281,0.3826106,1.784035,0.2121188,0.447398,1.874311,-0.1104796,0.681524,1.841004,-0.5457844,0.5196888,1.545719,0.5308999,0.4940554,1.808022,-0.2340712,-0.5355866,1.540622,0.02183876,-0.544221,1.551926
-0.05591225,0.8963719,1.886324,-0.2581817,0.6070063,1.782621,0.07601696,0.5964661,1.876119,-0.3121029,-0.230804,1.588232,0.005313506,-0.2647956,1.619474,-0.4058148,0.3804707,1.793317,0.2101398,0.4468935,1.878182,-0.1109306,0.6817803,1.8406,-0.5462869,0.519491,1.547244,0.5298948,0.4914547,1.819667,-0.2308473,-0.4799809,1.543878,0.02181818,-0.5443227,1.551807
-0.05641483,0.8965352,1.886229,-0.2592823,0.6074735,1.780517,0.07361737,0.597533,1.877909,-0.309671,-0.2314896,1.586627,0.004579737,-0.2647902,1.618819,-0.4078227,0.3813513,1.789733,0.2030391,0.4449087,1.887405,-0.1117355,0.6822492,1.840403,-0.5493609,0.5215729,1.546736,0.5262145,0.4885349,1.845824,-0.2308389,-0.4802199,1.543824,0.02169819,-0.5446318,1.551438
-0.0568708,0.8967311,1.886097,-0.2592324,0.6074777,1.780363,0.07149027,0.5986405,1.879405,-0.3097006,-0.2314773,1.586096,0.004590365,-0.2648358,1.618964,-0.4181375,0.4228376,1.773724,0.1996739,0.4445795,1.892128,-0.1126786,0.6827258,1.840334,-0.5440074,0.5107031,1.554969,0.5132851,0.4816178,1.85279,-0.2334011,-0.5327322,1.543501,0.02165624,-0.5447716,1.551294
-0.05776965,0.8969274,1.886197,-0.2592082,0.6074803,1.780311,0.06989805,0.5991314,1.880139,-0.3096637,-0.2315429,1.586133,0.004669105,-0.2649241,1.6194,-0.4162847,0.3868551,1.777599,0.1945989,0.443404,1.896475,-0.1138848,0.6830392,1.840124,-0.5500016,0.5203785,1.54627,0.5148355,0.483982,1.855712,-0.2309781,-0.4801756,1.547168,0.02152423,-0.5455725,1.551058
-0.05916253,0.8970482,1.886636,-0.2591997,0.6074713,1.780186,0.06793536,0.599371,1.881718,-0.3095902,-0.23163,1.586243,0.004274112,-0.2649734,1.619384,-0.4012218,0.3799747,1.806832,0.1910285,0.4426341,1.899354,-0.1156991,0.683449,1.840079,-0.5452271,0.5094792,1.546223,0.5062696,0.4825493,1.859082,-0.2340778,-0.5329335,1.541455,0.02135812,-0.5465735,1.550886
-0.06092284,0.8968308,1.886959,-0.2592043,0.6074635,1.780075,0.0658579,0.5994439,1.882677,-0.3095325,-0.2317428,1.586132,0.003122149,-0.2650587,1.619558,-0.4176252,0.4243611,1.772288,0.1887769,0.4424596,1.900631,-0.1177465,0.6836967,1.840205,-0.5427376,0.5038202,1.547008,0.5091172,0.4872596,1.858289,-0.2305465,-0.4735385,1.549941,0.02119786,-0.5474305,1.550907
-0.06327785,0.897511,1.887574,-0.2592553,0.6074157,1.779959,0.06376504,0.5999416,1.883892,-0.3101086,-0.2316194,1.586342,0.002671733,-0.2649405,1.619912,-0.4174113,0.4241899,1.772544,0.1876443,0.4425648,1.901343,-0.1193091,0.6840404,1.840311,-0.5423655,0.5024024,1.547499,0.5096335,0.4892576,1.856688,-0.2305411,-0.4735363,1.550065,0.02110519,-0.5484967,1.551495
-0.06478058,0.897371,1.887461,-0.2593614,0.6073771,1.779795,0.06221579,0.6005661,1.884714,-0.3107679,-0.2313484,1.586285,0.002298173,-0.2649189,1.620155,-0.4172709,0.4239774,1.772882,0.1860896,0.4428385,1.901473,-0.1210147,0.6843379,1.840079,-0.537228,0.4924888,1.554143,0.5083455,0.4887034,1.852784,-0.2305426,-0.4732642,1.550124,0.02045182,-0.5592067,1.55109
-0.06679674,0.8973769,1.887734,-0.2595978,0.6073712,1.779691,0.06088446,0.6009346,1.885313,-0.3112157,-0.2312249,1.586735,0.002307347,-0.264754,1.620229,-0.417166,0.4238934,1.773135,0.1850352,0.4432651,1.901118,-0.1227307,0.6846002,1.839906,-0.5362552,0.4893838,1.557271,0.5104947,0.4898509,1.850594,-0.2304926,-0.473083,1.550219,0.02042289,-0.5586045,1.551312
-0.06951793,0.8975036,1.88776,-0.2598864,0.6073456,1.779586,0.05969906,0.6013758,1.88546,-0.3119132,-0.2311014,1.586817,0.001711156,-0.2646366,1.620113,-0.4171377,0.4235297,1.773435,0.1841858,0.4431481,1.899389,-0.1240843,0.6845766,1.839616,-0.5344806,0.4838034,1.562256,0.5123903,0.4916136,1.837386,-0.2304903,-0.472957,1.550402,0.02036292,-0.5580149,1.551294
-0.07171274,0.8971218,1.887689,-0.2602235,0.6073204,1.779481,0.05899014,0.6019627,1.885565,-0.3121552,-0.2310251,1.586527,0.001253741,-0.2645626,1.620082,-0.4171638,0.423024,1.77387,0.1835086,0.4433962,1.897628,-0.1249853,0.6844374,1.839682,-0.5347567,0.4830131,1.563407,0.514244,0.4934831,1.827243,-0.2305001,-0.4728289,1.550811,0.02033796,-0.5576376,1.551384
-0.07385529,0.8974931,1.887818,-0.260594,0.6072744,1.779466,0.05860936,0.6021361,1.885351,-0.3132491,-0.2308644,1.587361,0.001395123,-0.2643607,1.620153,-0.4165522,0.4221127,1.77522,0.1828633,0.4443812,1.888766,-0.1260881,0.6843691,1.839479,-0.5338933,0.4794081,1.567565,0.5150582,0.4980381,1.7979,-0.2304911,-0.4727935,1.550911,0.02031433,-0.557631,1.551551
-0.07512519,0.8977616,1.888056,-0.26087,0.607219,1.779491,0.05820894,0.6026701,1.884837,-0.314244,-0.2306243,1.587513,0.001121005,-0.2643151,1.62031,-0.4163121,0.4213652,1.776366,0.1836749,0.445099,1.88151,-0.1266909,0.6842766,1.839453,-0.5328205,0.4766628,1.571957,0.5153856,0.5012439,1.78015,-0.2304806,-0.4726378,1.551366,-0.02971346,-0.6051049,1.552468
-0.07610165,0.8978178,1.888234,-0.2656237,0.6074921,1.778391,0.05776903,0.602954,1.884115,-0.3148112,-0.2304526,1.587804,0.001105755,-0.2641471,1.620363,-0.4159183,0.4206496,1.777742,0.1845383,0.4462682,1.873751,-0.127517,0.6841948,1.83955,-0.5315818,0.4733929,1.575877,0.5176184,0.5056194,1.761859,-0.2304584,-0.4726881,1.551482,-0.02968171,-0.6050909,1.552315
-0.07691874,0.8977662,1.888377,-0.2681722,0.6074057,1.777607,0.05743185,0.6026904,1.882883,-0.3150916,-0.2304946,1.587787,0.00144614,-0.2641082,1.621122,-0.4153126,0.4202725,1.779257,0.1856011,0.4470938,1.863518,-0.1281199,0.6840737,1.839512,-0.5297312,0.4695651,1.580397,0.5165656,0.5085621,1.740931,-0.2304426,-0.4723223,1.551569,-0.02961911,-0.6051387,1.552353
